"","plot","year","month","spei"
"20397","2HAU1","2015","09",-0.142190535896258
"20398","2HAU2","2015","09",-0.142190535896258
"20399","2HBS1","2015","09",-0.152527489144147
"20400","2HBS2","2015","09",-0.142190535896258
"20401","2HBU1","2015","09",-0.136082541070244
"20402","2HBU2","2015","09",-0.142190535896258
"20403","2MAS1","2015","09",-0.152527489144147
"20404","2MAS2","2015","09",-0.142190535896258
"20405","2MAU1","2015","09",-0.142190535896258
"20406","2MAU2","2015","09",-0.142190535896258
"20407","2MBS1","2015","09",-0.152527489144147
"20408","2MBS2","2015","09",-0.142190535896258
"20409","2MBS3","2015","09",-0.142190535896258
"20410","2MBU1","2015","09",-0.142190535896258
"20411","2MBU2","2015","09",-0.142190535896258
"20412","2U1","2015","09",-0.152527489144147
"20413","2U2","2015","09",-0.152527489144147
"20414","3HAS1","2015","09",-0.152527489144147
"20415","3HAS2","2015","09",-0.142190535896258
"20416","3HBS1","2015","09",-0.152527489144147
"20417","3HBS2","2015","09",-0.152527489144147
"20418","3MAS1","2015","09",-0.152527489144147
"20419","3MAS2","2015","09",-0.152527489144147
"20420","3MBS1","2015","09",-0.152527489144147
"20421","3MBS2","2015","09",-0.152527489144147
"20422","3MBS3","2015","09",-0.152527489144147
"20423","3U2","2015","09",-0.142190535896258
"20424","3HBU1","2015","09",-0.136082541070244
"20425","3HAU1","2015","09",-0.136082541070244
"20426","3MAU1","2015","09",-0.25425290810984
"20427","3LAU1","2015","09",-0.25425290810984
"20428","3MAU2","2015","09",-0.25425290810984
"20429","3MBU2","2015","09",-0.270308531799274
"20430","3MBU1","2015","09",-0.270308531799274
"20431","3HAU2","2015","09",-0.270308531799274
"20432","3HBU2","2015","09",-0.270308531799274
"20433","3U1","2015","09",-0.270308531799274
"20434","1HAS1","2015","10",-0.80731145449376
"20435","1HAS2","2015","10",-0.855927655901372
"20436","1HBS1","2015","10",-0.855927655901372
"20437","1HBS2","2015","10",-0.80731145449376
"20438","1MAS1","2015","10",-0.855927655901372
"20439","1MAS2","2015","10",-0.80731145449376
"20440","1MBS1","2015","10",-0.855927655901372
"20441","1MBS2","2015","10",-0.855927655901372
"20442","1U1","2015","10",-0.855927655901372
"20443","1U2","2015","10",-0.855927655901372
"20444","2HAS1","2015","10",-0.785511613789582
"20445","2HAS2","2015","10",-0.785511613789582
"20446","2HAU1","2015","10",-0.785511613789582
"20447","2HAU2","2015","10",-0.785511613789582
"20448","2HBS1","2015","10",-0.772994023898299
"20449","2HBS2","2015","10",-0.785511613789582
"20450","2HBU1","2015","10",-0.80731145449376
"20451","2HBU2","2015","10",-0.785511613789582
"20452","2MAS1","2015","10",-0.772994023898299
"20453","2MAS2","2015","10",-0.785511613789582
"20454","2MAU1","2015","10",-0.785511613789582
"20455","2MAU2","2015","10",-0.785511613789582
"20456","2MBS1","2015","10",-0.772994023898299
"20457","2MBS2","2015","10",-0.785511613789582
"20458","2MBS3","2015","10",-0.785511613789582
"20459","2MBU1","2015","10",-0.785511613789582
"20460","2MBU2","2015","10",-0.785511613789582
"20461","2U1","2015","10",-0.772994023898299
"20462","2U2","2015","10",-0.772994023898299
"20463","3HAS1","2015","10",-0.772994023898299
"20464","3HAS2","2015","10",-0.785511613789582
"20465","3HBS1","2015","10",-0.772994023898299
"20466","3HBS2","2015","10",-0.772994023898299
"20467","3MAS1","2015","10",-0.772994023898299
"20468","3MAS2","2015","10",-0.772994023898299
"20469","3MBS1","2015","10",-0.772994023898299
"20470","3MBS2","2015","10",-0.772994023898299
"20471","3MBS3","2015","10",-0.772994023898299
"20472","3U2","2015","10",-0.785511613789582
"20473","3HBU1","2015","10",-0.80731145449376
"20474","3HAU1","2015","10",-0.80731145449376
"20475","3MAU1","2015","10",-0.8071716552732
"20476","3LAU1","2015","10",-0.8071716552732
"20477","3MAU2","2015","10",-0.8071716552732
"20478","3MBU2","2015","10",-0.788693968086576
"20479","3MBU1","2015","10",-0.788693968086576
"20480","3HAU2","2015","10",-0.788693968086576
"20481","3HBU2","2015","10",-0.788693968086576
"20482","3U1","2015","10",-0.788693968086576
"20483","1HAS1","2015","11",0.17798142639571
"20484","1HAS2","2015","11",0.0301535676668894
"20485","1HBS1","2015","11",0.0301535676668894
"20486","1HBS2","2015","11",0.17798142639571
"20487","1MAS1","2015","11",0.0301535676668894
"20488","1MAS2","2015","11",0.17798142639571
"20489","1MBS1","2015","11",0.0301535676668894
"20490","1MBS2","2015","11",0.0301535676668894
"20491","1U1","2015","11",0.0301535676668894
"20492","1U2","2015","11",0.0301535676668894
"20493","2HAS1","2015","11",0.137016911082635
"20494","2HAS2","2015","11",0.137016911082635
"20495","2HAU1","2015","11",0.137016911082635
"20496","2HAU2","2015","11",0.137016911082635
"20497","2HBS1","2015","11",0.114507000812486
"20498","2HBS2","2015","11",0.137016911082635
"20499","2HBU1","2015","11",0.17798142639571
"20500","2HBU2","2015","11",0.137016911082635
"20501","2MAS1","2015","11",0.114507000812486
"20502","2MAS2","2015","11",0.137016911082635
"20503","2MAU1","2015","11",0.137016911082635
"20504","2MAU2","2015","11",0.137016911082635
"20505","2MBS1","2015","11",0.114507000812486
"20506","2MBS2","2015","11",0.137016911082635
"20507","2MBS3","2015","11",0.137016911082635
"20508","2MBU1","2015","11",0.137016911082635
"20509","2MBU2","2015","11",0.137016911082635
"20510","2U1","2015","11",0.114507000812486
"20511","2U2","2015","11",0.114507000812486
"20512","3HAS1","2015","11",0.114507000812486
"20513","3HAS2","2015","11",0.137016911082635
"20514","3HBS1","2015","11",0.114507000812486
"20515","3HBS2","2015","11",0.114507000812486
"20516","3MAS1","2015","11",0.114507000812486
"20517","3MAS2","2015","11",0.114507000812486
"20518","3MBS1","2015","11",0.114507000812486
"20519","3MBS2","2015","11",0.114507000812486
"20520","3MBS3","2015","11",0.114507000812486
"20521","3U2","2015","11",0.137016911082635
"20522","3HBU1","2015","11",0.17798142639571
"20523","3HAU1","2015","11",0.17798142639571
"20524","3MAU1","2015","11",0.203381254458655
"20525","3LAU1","2015","11",0.203381254458655
"20526","3MAU2","2015","11",0.203381254458655
"20527","3MBU2","2015","11",0.217604071969917
"20528","3MBU1","2015","11",0.217604071969917
"20529","3HAU2","2015","11",0.217604071969917
"20530","3HBU2","2015","11",0.217604071969917
"20531","3U1","2015","11",0.217604071969917
"20532","1HAS1","2015","12",1.11821868806042
"20533","1HAS2","2015","12",1.0215235220159
"20534","1HBS1","2015","12",1.0215235220159
"20535","1HBS2","2015","12",1.11821868806042
"20536","1MAS1","2015","12",1.0215235220159
"20537","1MAS2","2015","12",1.11821868806042
"20538","1MBS1","2015","12",1.0215235220159
"20539","1MBS2","2015","12",1.0215235220159
"20540","1U1","2015","12",1.0215235220159
"20541","1U2","2015","12",1.0215235220159
"20542","2HAS1","2015","12",1.11775569286852
"20543","2HAS2","2015","12",1.11775569286852
"20544","2HAU1","2015","12",1.11775569286852
"20545","2HAU2","2015","12",1.11775569286852
"20546","2HBS1","2015","12",1.14940723497768
"20547","2HBS2","2015","12",1.11775569286852
"20548","2HBU1","2015","12",1.11821868806042
"20549","2HBU2","2015","12",1.11775569286852
"20550","2MAS1","2015","12",1.14940723497768
"20551","2MAS2","2015","12",1.11775569286852
"20552","2MAU1","2015","12",1.11775569286852
"20553","2MAU2","2015","12",1.11775569286852
"20554","2MBS1","2015","12",1.14940723497768
"20555","2MBS2","2015","12",1.11775569286852
"20556","2MBS3","2015","12",1.11775569286852
"20557","2MBU1","2015","12",1.11775569286852
"20558","2MBU2","2015","12",1.11775569286852
"20559","2U1","2015","12",1.14940723497768
"20560","2U2","2015","12",1.14940723497768
"20561","3HAS1","2015","12",1.14940723497768
"20562","3HAS2","2015","12",1.11775569286852
"20563","3HBS1","2015","12",1.14940723497768
"20564","3HBS2","2015","12",1.14940723497768
"20565","3MAS1","2015","12",1.14940723497768
"20566","3MAS2","2015","12",1.14940723497768
"20567","3MBS1","2015","12",1.14940723497768
"20568","3MBS2","2015","12",1.14940723497768
"20569","3MBS3","2015","12",1.14940723497768
"20570","3U2","2015","12",1.11775569286852
"20571","3HBU1","2015","12",1.11821868806042
"20572","3HAU1","2015","12",1.11821868806042
"20573","3MAU1","2015","12",1.1381536482587
"20574","3LAU1","2015","12",1.1381536482587
"20575","3MAU2","2015","12",1.1381536482587
"20576","3MBU2","2015","12",1.13521321741157
"20577","3MBU1","2015","12",1.13521321741157
"20578","3HAU2","2015","12",1.13521321741157
"20579","3HBU2","2015","12",1.13521321741157
"20580","3U1","2015","12",1.13521321741157
"20581","1HAS1","2016","01",0.0450466156329664
"20582","1HAS2","2016","01",0.217608216244586
"20583","1HBS1","2016","01",0.217608216244586
"20584","1HBS2","2016","01",0.0450466156329664
"20585","1MAS1","2016","01",0.217608216244586
"20586","1MAS2","2016","01",0.0450466156329664
"20587","1MBS1","2016","01",0.217608216244586
"20588","1MBS2","2016","01",0.217608216244586
"20589","1U1","2016","01",0.217608216244586
"20590","1U2","2016","01",0.217608216244586
"20591","2HAS1","2016","01",0.0108622226073861
"20592","2HAS2","2016","01",0.0108622226073861
"20593","2HAU1","2016","01",0.0108622226073861
"20594","2HAU2","2016","01",0.0108622226073861
"20595","2HBS1","2016","01",0.0818798179931406
"20596","2HBS2","2016","01",0.0108622226073861
"20597","2HBU1","2016","01",0.0450466156329664
"20598","2HBU2","2016","01",0.0108622226073861
"20599","2MAS1","2016","01",0.0818798179931406
"20600","2MAS2","2016","01",0.0108622226073861
"20601","2MAU1","2016","01",0.0108622226073861
"20602","2MAU2","2016","01",0.0108622226073861
"20603","2MBS1","2016","01",0.0818798179931406
"20604","2MBS2","2016","01",0.0108622226073861
"20605","2MBS3","2016","01",0.0108622226073861
"20606","2MBU1","2016","01",0.0108622226073861
"20607","2MBU2","2016","01",0.0108622226073861
"20608","2U1","2016","01",0.0818798179931406
"20609","2U2","2016","01",0.0818798179931406
"20610","3HAS1","2016","01",0.0818798179931406
"20611","3HAS2","2016","01",0.0108622226073861
"20612","3HBS1","2016","01",0.0818798179931406
"20613","3HBS2","2016","01",0.0818798179931406
"20614","3MAS1","2016","01",0.0818798179931406
"20615","3MAS2","2016","01",0.0818798179931406
"20616","3MBS1","2016","01",0.0818798179931406
"20617","3MBS2","2016","01",0.0818798179931406
"20618","3MBS3","2016","01",0.0818798179931406
"20619","3U2","2016","01",0.0108622226073861
"20620","3HBU1","2016","01",0.0450466156329664
"20621","3HAU1","2016","01",0.0450466156329664
"20622","3MAU1","2016","01",-0.070612899896433
"20623","3LAU1","2016","01",-0.070612899896433
"20624","3MAU2","2016","01",-0.070612899896433
"20625","3MBU2","2016","01",-0.0555730618636982
"20626","3MBU1","2016","01",-0.0555730618636982
"20627","3HAU2","2016","01",-0.0555730618636982
"20628","3HBU2","2016","01",-0.0555730618636982
"20629","3U1","2016","01",-0.0555730618636982
"20630","1HAS1","2016","02",-0.226717349516725
"20631","1HAS2","2016","02",-0.0906011778685557
"20632","1HBS1","2016","02",-0.0906011778685557
"20633","1HBS2","2016","02",-0.226717349516725
"20634","1MAS1","2016","02",-0.0906011778685557
"20635","1MAS2","2016","02",-0.226717349516725
"20636","1MBS1","2016","02",-0.0906011778685557
"20637","1MBS2","2016","02",-0.0906011778685557
"20638","1U1","2016","02",-0.0906011778685557
"20639","1U2","2016","02",-0.0906011778685557
"20640","2HAS1","2016","02",-0.249917531840682
"20641","2HAS2","2016","02",-0.249917531840682
"20642","2HAU1","2016","02",-0.249917531840682
"20643","2HAU2","2016","02",-0.249917531840682
"20644","2HBS1","2016","02",-0.217894797381633
"20645","2HBS2","2016","02",-0.249917531840682
"20646","2HBU1","2016","02",-0.226717349516725
"20647","2HBU2","2016","02",-0.249917531840682
"20648","2MAS1","2016","02",-0.217894797381633
"20649","2MAS2","2016","02",-0.249917531840682
"20650","2MAU1","2016","02",-0.249917531840682
"20651","2MAU2","2016","02",-0.249917531840682
"20652","2MBS1","2016","02",-0.217894797381633
"20653","2MBS2","2016","02",-0.249917531840682
"20654","2MBS3","2016","02",-0.249917531840682
"20655","2MBU1","2016","02",-0.249917531840682
"20656","2MBU2","2016","02",-0.249917531840682
"20657","2U1","2016","02",-0.217894797381633
"20658","2U2","2016","02",-0.217894797381633
"20659","3HAS1","2016","02",-0.217894797381633
"20660","3HAS2","2016","02",-0.249917531840682
"20661","3HBS1","2016","02",-0.217894797381633
"20662","3HBS2","2016","02",-0.217894797381633
"20663","3MAS1","2016","02",-0.217894797381633
"20664","3MAS2","2016","02",-0.217894797381633
"20665","3MBS1","2016","02",-0.217894797381633
"20666","3MBS2","2016","02",-0.217894797381633
"20667","3MBS3","2016","02",-0.217894797381633
"20668","3U2","2016","02",-0.249917531840682
"20669","3HBU1","2016","02",-0.226717349516725
"20670","3HAU1","2016","02",-0.226717349516725
"20671","3MAU1","2016","02",-0.321484613996706
"20672","3LAU1","2016","02",-0.321484613996706
"20673","3MAU2","2016","02",-0.321484613996706
"20674","3MBU2","2016","02",-0.322345926548618
"20675","3MBU1","2016","02",-0.322345926548618
"20676","3HAU2","2016","02",-0.322345926548618
"20677","3HBU2","2016","02",-0.322345926548618
"20678","3U1","2016","02",-0.322345926548618
"20679","1HAS1","2016","03",-1.27977018053797
"20680","1HAS2","2016","03",-1.24571816572667
"20681","1HBS1","2016","03",-1.24571816572667
"20682","1HBS2","2016","03",-1.27977018053797
"20683","1MAS1","2016","03",-1.24571816572667
"20684","1MAS2","2016","03",-1.27977018053797
"20685","1MBS1","2016","03",-1.24571816572667
"20686","1MBS2","2016","03",-1.24571816572667
"20687","1U1","2016","03",-1.24571816572667
"20688","1U2","2016","03",-1.24571816572667
"20689","2HAS1","2016","03",-1.28497286836699
"20690","2HAS2","2016","03",-1.28497286836699
"20691","2HAU1","2016","03",-1.28497286836699
"20692","2HAU2","2016","03",-1.28497286836699
"20693","2HBS1","2016","03",-1.25709321169306
"20694","2HBS2","2016","03",-1.28497286836699
"20695","2HBU1","2016","03",-1.27977018053797
"20696","2HBU2","2016","03",-1.28497286836699
"20697","2MAS1","2016","03",-1.25709321169306
"20698","2MAS2","2016","03",-1.28497286836699
"20699","2MAU1","2016","03",-1.28497286836699
"20700","2MAU2","2016","03",-1.28497286836699
"20701","2MBS1","2016","03",-1.25709321169306
"20702","2MBS2","2016","03",-1.28497286836699
"20703","2MBS3","2016","03",-1.28497286836699
"20704","2MBU1","2016","03",-1.28497286836699
"20705","2MBU2","2016","03",-1.28497286836699
"20706","2U1","2016","03",-1.25709321169306
"20707","2U2","2016","03",-1.25709321169306
"20708","3HAS1","2016","03",-1.25709321169306
"20709","3HAS2","2016","03",-1.28497286836699
"20710","3HBS1","2016","03",-1.25709321169306
"20711","3HBS2","2016","03",-1.25709321169306
"20712","3MAS1","2016","03",-1.25709321169306
"20713","3MAS2","2016","03",-1.25709321169306
"20714","3MBS1","2016","03",-1.25709321169306
"20715","3MBS2","2016","03",-1.25709321169306
"20716","3MBS3","2016","03",-1.25709321169306
"20717","3U2","2016","03",-1.28497286836699
"20718","3HBU1","2016","03",-1.27977018053797
"20719","3HAU1","2016","03",-1.27977018053797
"20720","3MAU1","2016","03",-1.29384740586647
"20721","3LAU1","2016","03",-1.29384740586647
"20722","3MAU2","2016","03",-1.29384740586647
"20723","3MBU2","2016","03",-1.25755285345084
"20724","3MBU1","2016","03",-1.25755285345084
"20725","3HAU2","2016","03",-1.25755285345084
"20726","3HBU2","2016","03",-1.25755285345084
"20727","3U1","2016","03",-1.25755285345084
"20728","1HAS1","2016","04",-0.419121826334628
"20729","1HAS2","2016","04",-0.529951182737726
"20730","1HBS1","2016","04",-0.529951182737726
"20731","1HBS2","2016","04",-0.419121826334628
"20732","1MAS1","2016","04",-0.529951182737726
"20733","1MAS2","2016","04",-0.419121826334628
"20734","1MBS1","2016","04",-0.529951182737726
"20735","1MBS2","2016","04",-0.529951182737726
"20736","1U1","2016","04",-0.529951182737726
"20737","1U2","2016","04",-0.529951182737726
"20738","2HAS1","2016","04",-0.4640026338914
"20739","2HAS2","2016","04",-0.4640026338914
"20740","2HAU1","2016","04",-0.4640026338914
"20741","2HAU2","2016","04",-0.4640026338914
"20742","2HBS1","2016","04",-0.461379232356693
"20743","2HBS2","2016","04",-0.4640026338914
"20744","2HBU1","2016","04",-0.419121826334628
"20745","2HBU2","2016","04",-0.4640026338914
"20746","2MAS1","2016","04",-0.461379232356693
"20747","2MAS2","2016","04",-0.4640026338914
"20748","2MAU1","2016","04",-0.4640026338914
"20749","2MAU2","2016","04",-0.4640026338914
"20750","2MBS1","2016","04",-0.461379232356693
"20751","2MBS2","2016","04",-0.4640026338914
"20752","2MBS3","2016","04",-0.4640026338914
"20753","2MBU1","2016","04",-0.4640026338914
"20754","2MBU2","2016","04",-0.4640026338914
"20755","2U1","2016","04",-0.461379232356693
"20756","2U2","2016","04",-0.461379232356693
"20757","3HAS1","2016","04",-0.461379232356693
"20758","3HAS2","2016","04",-0.4640026338914
"20759","3HBS1","2016","04",-0.461379232356693
"20760","3HBS2","2016","04",-0.461379232356693
"20761","3MAS1","2016","04",-0.461379232356693
"20762","3MAS2","2016","04",-0.461379232356693
"20763","3MBS1","2016","04",-0.461379232356693
"20764","3MBS2","2016","04",-0.461379232356693
"20765","3MBS3","2016","04",-0.461379232356693
"20766","3U2","2016","04",-0.4640026338914
"20767","3HBU1","2016","04",-0.419121826334628
"20768","3HAU1","2016","04",-0.419121826334628
"20769","3MAU1","2016","04",-0.464605428316654
"20770","3LAU1","2016","04",-0.464605428316654
"20771","3MAU2","2016","04",-0.464605428316654
"20772","3MBU2","2016","04",-0.52955084272926
"20773","3MBU1","2016","04",-0.52955084272926
"20774","3HAU2","2016","04",-0.52955084272926
"20775","3HBU2","2016","04",-0.52955084272926
"20776","3U1","2016","04",-0.52955084272926
"20777","1HAS1","2016","05",-0.627140224129541
"20778","1HAS2","2016","05",-0.67827485405769
"20779","1HBS1","2016","05",-0.67827485405769
"20780","1HBS2","2016","05",-0.627140224129541
"20781","1MAS1","2016","05",-0.67827485405769
"20782","1MAS2","2016","05",-0.627140224129541
"20783","1MBS1","2016","05",-0.67827485405769
"20784","1MBS2","2016","05",-0.67827485405769
"20785","1U1","2016","05",-0.67827485405769
"20786","1U2","2016","05",-0.67827485405769
"20787","2HAS1","2016","05",-0.673616110398116
"20788","2HAS2","2016","05",-0.673616110398116
"20789","2HAU1","2016","05",-0.673616110398116
"20790","2HAU2","2016","05",-0.673616110398116
"20791","2HBS1","2016","05",-0.670994019546782
"20792","2HBS2","2016","05",-0.673616110398116
"20793","2HBU1","2016","05",-0.627140224129541
"20794","2HBU2","2016","05",-0.673616110398116
"20795","2MAS1","2016","05",-0.670994019546782
"20796","2MAS2","2016","05",-0.673616110398116
"20797","2MAU1","2016","05",-0.673616110398116
"20798","2MAU2","2016","05",-0.673616110398116
"20799","2MBS1","2016","05",-0.670994019546782
"20800","2MBS2","2016","05",-0.673616110398116
"20801","2MBS3","2016","05",-0.673616110398116
"20802","2MBU1","2016","05",-0.673616110398116
"20803","2MBU2","2016","05",-0.673616110398116
"20804","2U1","2016","05",-0.670994019546782
"20805","2U2","2016","05",-0.670994019546782
"20806","3HAS1","2016","05",-0.670994019546782
"20807","3HAS2","2016","05",-0.673616110398116
"20808","3HBS1","2016","05",-0.670994019546782
"20809","3HBS2","2016","05",-0.670994019546782
"20810","3MAS1","2016","05",-0.670994019546782
"20811","3MAS2","2016","05",-0.670994019546782
"20812","3MBS1","2016","05",-0.670994019546782
"20813","3MBS2","2016","05",-0.670994019546782
"20814","3MBS3","2016","05",-0.670994019546782
"20815","3U2","2016","05",-0.673616110398116
"20816","3HBU1","2016","05",-0.627140224129541
"20817","3HAU1","2016","05",-0.627140224129541
"20818","3MAU1","2016","05",-0.689051324687182
"20819","3LAU1","2016","05",-0.689051324687182
"20820","3MAU2","2016","05",-0.689051324687182
"20821","3MBU2","2016","05",-0.749696504298898
"20822","3MBU1","2016","05",-0.749696504298898
"20823","3HAU2","2016","05",-0.749696504298898
"20824","3HBU2","2016","05",-0.749696504298898
"20825","3U1","2016","05",-0.749696504298898
"20826","1HAS1","2016","06",0.00819670357483755
"20827","1HAS2","2016","06",0.122080286162479
"20828","1HBS1","2016","06",0.122080286162479
"20829","1HBS2","2016","06",0.00819670357483755
"20830","1MAS1","2016","06",0.122080286162479
"20831","1MAS2","2016","06",0.00819670357483755
"20832","1MBS1","2016","06",0.122080286162479
"20833","1MBS2","2016","06",0.122080286162479
"20834","1U1","2016","06",0.122080286162479
"20835","1U2","2016","06",0.122080286162479
"20836","2HAS1","2016","06",-0.018650557962292
"20837","2HAS2","2016","06",-0.018650557962292
"20838","2HAU1","2016","06",-0.018650557962292
"20839","2HAU2","2016","06",-0.018650557962292
"20840","2HBS1","2016","06",0.0470368430614762
"20841","2HBS2","2016","06",-0.018650557962292
"20842","2HBU1","2016","06",0.00819670357483755
"20843","2HBU2","2016","06",-0.018650557962292
"20844","2MAS1","2016","06",0.0470368430614762
"20845","2MAS2","2016","06",-0.018650557962292
"20846","2MAU1","2016","06",-0.018650557962292
"20847","2MAU2","2016","06",-0.018650557962292
"20848","2MBS1","2016","06",0.0470368430614762
"20849","2MBS2","2016","06",-0.018650557962292
"20850","2MBS3","2016","06",-0.018650557962292
"20851","2MBU1","2016","06",-0.018650557962292
"20852","2MBU2","2016","06",-0.018650557962292
"20853","2U1","2016","06",0.0470368430614762
"20854","2U2","2016","06",0.0470368430614762
"20855","3HAS1","2016","06",0.0470368430614762
"20856","3HAS2","2016","06",-0.018650557962292
"20857","3HBS1","2016","06",0.0470368430614762
"20858","3HBS2","2016","06",0.0470368430614762
"20859","3MAS1","2016","06",0.0470368430614762
"20860","3MAS2","2016","06",0.0470368430614762
"20861","3MBS1","2016","06",0.0470368430614762
"20862","3MBS2","2016","06",0.0470368430614762
"20863","3MBS3","2016","06",0.0470368430614762
"20864","3U2","2016","06",-0.018650557962292
"20865","3HBU1","2016","06",0.00819670357483755
"20866","3HAU1","2016","06",0.00819670357483755
"20867","3MAU1","2016","06",-0.125685088620933
"20868","3LAU1","2016","06",-0.125685088620933
"20869","3MAU2","2016","06",-0.125685088620933
"20870","3MBU2","2016","06",-0.112918285035476
"20871","3MBU1","2016","06",-0.112918285035476
"20872","3HAU2","2016","06",-0.112918285035476
"20873","3HBU2","2016","06",-0.112918285035476
"20874","3U1","2016","06",-0.112918285035476
"20875","1HAS1","2016","07",-1.55902200964269
"20876","1HAS2","2016","07",-1.59203569730405
"20877","1HBS1","2016","07",-1.59203569730405
"20878","1HBS2","2016","07",-1.55902200964269
"20879","1MAS1","2016","07",-1.59203569730405
"20880","1MAS2","2016","07",-1.55902200964269
"20881","1MBS1","2016","07",-1.59203569730405
"20882","1MBS2","2016","07",-1.59203569730405
"20883","1U1","2016","07",-1.59203569730405
"20884","1U2","2016","07",-1.59203569730405
"20885","2HAS1","2016","07",-1.48370253316233
"20886","2HAS2","2016","07",-1.48370253316233
"20887","2HAU1","2016","07",-1.48370253316233
"20888","2HAU2","2016","07",-1.48370253316233
"20889","2HBS1","2016","07",-1.4720325793913
"20890","2HBS2","2016","07",-1.48370253316233
"20891","2HBU1","2016","07",-1.55902200964269
"20892","2HBU2","2016","07",-1.48370253316233
"20893","2MAS1","2016","07",-1.4720325793913
"20894","2MAS2","2016","07",-1.48370253316233
"20895","2MAU1","2016","07",-1.48370253316233
"20896","2MAU2","2016","07",-1.48370253316233
"20897","2MBS1","2016","07",-1.4720325793913
"20898","2MBS2","2016","07",-1.48370253316233
"20899","2MBS3","2016","07",-1.48370253316233
"20900","2MBU1","2016","07",-1.48370253316233
"20901","2MBU2","2016","07",-1.48370253316233
"20902","2U1","2016","07",-1.4720325793913
"20903","2U2","2016","07",-1.4720325793913
"20904","3HAS1","2016","07",-1.4720325793913
"20905","3HAS2","2016","07",-1.48370253316233
"20906","3HBS1","2016","07",-1.4720325793913
"20907","3HBS2","2016","07",-1.4720325793913
"20908","3MAS1","2016","07",-1.4720325793913
"20909","3MAS2","2016","07",-1.4720325793913
"20910","3MBS1","2016","07",-1.4720325793913
"20911","3MBS2","2016","07",-1.4720325793913
"20912","3MBS3","2016","07",-1.4720325793913
"20913","3U2","2016","07",-1.48370253316233
"20914","3HBU1","2016","07",-1.55902200964269
"20915","3HAU1","2016","07",-1.55902200964269
"20916","3MAU1","2016","07",-1.49897861412051
"20917","3LAU1","2016","07",-1.49897861412051
"20918","3MAU2","2016","07",-1.49897861412051
"20919","3MBU2","2016","07",-1.36776384366909
"20920","3MBU1","2016","07",-1.36776384366909
"20921","3HAU2","2016","07",-1.36776384366909
"20922","3HBU2","2016","07",-1.36776384366909
"20923","3U1","2016","07",-1.36776384366909
"20924","1HAS1","2016","08",-0.770108910836572
"20925","1HAS2","2016","08",-0.850005906796864
"20926","1HBS1","2016","08",-0.850005906796864
"20927","1HBS2","2016","08",-0.770108910836572
"20928","1MAS1","2016","08",-0.850005906796864
"20929","1MAS2","2016","08",-0.770108910836572
"20930","1MBS1","2016","08",-0.850005906796864
"20931","1MBS2","2016","08",-0.850005906796864
"20932","1U1","2016","08",-0.850005906796864
"20933","1U2","2016","08",-0.850005906796864
"20934","2HAS1","2016","08",-0.69216244363224
"20935","2HAS2","2016","08",-0.69216244363224
"20936","2HAU1","2016","08",-0.69216244363224
"20937","2HAU2","2016","08",-0.69216244363224
"20938","2HBS1","2016","08",-0.671610585168285
"20939","2HBS2","2016","08",-0.69216244363224
"20940","2HBU1","2016","08",-0.770108910836572
"20941","2HBU2","2016","08",-0.69216244363224
"20942","2MAS1","2016","08",-0.671610585168285
"20943","2MAS2","2016","08",-0.69216244363224
"20944","2MAU1","2016","08",-0.69216244363224
"20945","2MAU2","2016","08",-0.69216244363224
"20946","2MBS1","2016","08",-0.671610585168285
"20947","2MBS2","2016","08",-0.69216244363224
"20948","2MBS3","2016","08",-0.69216244363224
"20949","2MBU1","2016","08",-0.69216244363224
"20950","2MBU2","2016","08",-0.69216244363224
"20951","2U1","2016","08",-0.671610585168285
"20952","2U2","2016","08",-0.671610585168285
"20953","3HAS1","2016","08",-0.671610585168285
"20954","3HAS2","2016","08",-0.69216244363224
"20955","3HBS1","2016","08",-0.671610585168285
"20956","3HBS2","2016","08",-0.671610585168285
"20957","3MAS1","2016","08",-0.671610585168285
"20958","3MAS2","2016","08",-0.671610585168285
"20959","3MBS1","2016","08",-0.671610585168285
"20960","3MBS2","2016","08",-0.671610585168285
"20961","3MBS3","2016","08",-0.671610585168285
"20962","3U2","2016","08",-0.69216244363224
"20963","3HBU1","2016","08",-0.770108910836572
"20964","3HAU1","2016","08",-0.770108910836572
"20965","3MAU1","2016","08",-0.645557456884762
"20966","3LAU1","2016","08",-0.645557456884762
"20967","3MAU2","2016","08",-0.645557456884762
"20968","3MBU2","2016","08",-0.397159515317591
"20969","3MBU1","2016","08",-0.397159515317591
"20970","3HAU2","2016","08",-0.397159515317591
"20971","3HBU2","2016","08",-0.397159515317591
"20972","3U1","2016","08",-0.397159515317591
"20973","1HAS1","2016","09",-1.0126839409422
"20974","1HAS2","2016","09",-1.06661306014352
"20975","1HBS1","2016","09",-1.06661306014352
"20976","1HBS2","2016","09",-1.0126839409422
"20977","1MAS1","2016","09",-1.06661306014352
"20978","1MAS2","2016","09",-1.0126839409422
"20979","1MBS1","2016","09",-1.06661306014352
"20980","1MBS2","2016","09",-1.06661306014352
"20981","1U1","2016","09",-1.06661306014352
"20982","1U2","2016","09",-1.06661306014352
"20983","2HAS1","2016","09",-1.02701628384475
"20984","2HAS2","2016","09",-1.02701628384475
"20985","2HAU1","2016","09",-1.02701628384475
"20986","2HAU2","2016","09",-1.02701628384475
"20987","2HBS1","2016","09",-0.9680092988981
"20988","2HBS2","2016","09",-1.02701628384475
